finishtime,jockeycode,draw,horsecode,lbw,trainercode,hkjcres16_item,runningpositions,actualwt,racecoursecode,place,horsewt,winodds,horseno,racenumber,racedate
,CAN,---,http://www.hkjc.com/english/racing/horse.asp?horseno=T062,,HAD,"[{'a1_div': u'NOT WIN',
 'a2_div': u'47.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'5/2 607.50',
 'dbltrio3_combo_div': u'4,5,12/2,3,8,9,12 1,826.00',
 'f4_combo_div': u'2,3,8,13 294.00',
 'finishtime': 82.18,
 'going': u'GOOD',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'2 17.00',
 'qn_combo_div': u'2,3 90.50',
 'qnp_combo_div': u'2,3 29.00',
 'qtt_combo_div': u'2,3,8,13 6,557.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 337,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'2,10/4,8/1,5/9,10/5,12/2,3 5,268.00',
 'tce_combo_div': u'2,3,8 506.00',
 'trio_combo_div': u'2,3,8 63.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10',
 'win_combo_div': u'2 59.00'}]",,119,ST,WV,1232,,9,10,20160117
[82.37],MOJ,6,http://www.hkjc.com/english/racing/horse.asp?horseno=T371,[1.25],JM,"[{'a1_div': u'NOT WIN',
 'a2_div': u'47.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'5/2 607.50',
 'dbltrio3_combo_div': u'4,5,12/2,3,8,9,12 1,826.00',
 'f4_combo_div': u'2,3,8,13 294.00',
 'finishtime': 82.18,
 'going': u'GOOD',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'2 17.00',
 'qn_combo_div': u'2,3 90.50',
 'qnp_combo_div': u'2,3 29.00',
 'qtt_combo_div': u'2,3,8,13 6,557.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 337,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'2,10/4,8/1,5/9,10/5,12/2,3 5,268.00',
 'tce_combo_div': u'2,3,8 506.00',
 'trio_combo_div': u'2,3,8 63.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10',
 'win_combo_div': u'2 59.00'}]",3-3-3-2,131,ST,2,1140,[2.8],3,10,20160117
[82.47],TEK,1,http://www.hkjc.com/english/racing/horse.asp?horseno=S133,[1.75],MA,"[{'a1_div': u'NOT WIN',
 'a2_div': u'47.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'5/2 607.50',
 'dbltrio3_combo_div': u'4,5,12/2,3,8,9,12 1,826.00',
 'f4_combo_div': u'2,3,8,13 294.00',
 'finishtime': 82.18,
 'going': u'GOOD',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'2 17.00',
 'qn_combo_div': u'2,3 90.50',
 'qnp_combo_div': u'2,3 29.00',
 'qtt_combo_div': u'2,3,8,13 6,557.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 337,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'2,10/4,8/1,5/9,10/5,12/2,3 5,268.00',
 'tce_combo_div': u'2,3,8 506.00',
 'trio_combo_div': u'2,3,8 63.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10',
 'win_combo_div': u'2 59.00'}]",7-6-6-4,115,ST,4,1143,[33.0],13,10,20160117
[83.17],PB,7,http://www.hkjc.com/english/racing/horse.asp?horseno=N174,[6.25],LKW,"[{'a1_div': u'NOT WIN',
 'a2_div': u'47.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'5/2 607.50',
 'dbltrio3_combo_div': u'4,5,12/2,3,8,9,12 1,826.00',
 'f4_combo_div': u'2,3,8,13 294.00',
 'finishtime': 82.18,
 'going': u'GOOD',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'2 17.00',
 'qn_combo_div': u'2,3 90.50',
 'qnp_combo_div': u'2,3 29.00',
 'qtt_combo_div': u'2,3,8,13 6,557.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 337,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'2,10/4,8/1,5/9,10/5,12/2,3 5,268.00',
 'tce_combo_div': u'2,3,8 506.00',
 'trio_combo_div': u'2,3,8 63.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10',
 'win_combo_div': u'2 59.00'}]",10-10-11-6,125,ST,6,1093,[23.0],6,10,20160117
[83.19],FRA,2,http://www.hkjc.com/english/racing/horse.asp?horseno=T381,[6.25],FD,"[{'a1_div': u'NOT WIN',
 'a2_div': u'47.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'5/2 607.50',
 'dbltrio3_combo_div': u'4,5,12/2,3,8,9,12 1,826.00',
 'f4_combo_div': u'2,3,8,13 294.00',
 'finishtime': 82.18,
 'going': u'GOOD',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'2 17.00',
 'qn_combo_div': u'2,3 90.50',
 'qnp_combo_div': u'2,3 29.00',
 'qtt_combo_div': u'2,3,8,13 6,557.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 337,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'2,10/4,8/1,5/9,10/5,12/2,3 5,268.00',
 'tce_combo_div': u'2,3,8 506.00',
 'trio_combo_div': u'2,3,8 63.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10',
 'win_combo_div': u'2 59.00'}]",9-8-7-8,126,ST,8,1163,[99.0],4,10,20160117
[83.32],SCC,10,http://www.hkjc.com/english/racing/horse.asp?horseno=S044,[7.25],YTP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'47.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'5/2 607.50',
 'dbltrio3_combo_div': u'4,5,12/2,3,8,9,12 1,826.00',
 'f4_combo_div': u'2,3,8,13 294.00',
 'finishtime': 82.18,
 'going': u'GOOD',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'2 17.00',
 'qn_combo_div': u'2,3 90.50',
 'qnp_combo_div': u'2,3 29.00',
 'qtt_combo_div': u'2,3,8,13 6,557.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 337,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'2,10/4,8/1,5/9,10/5,12/2,3 5,268.00',
 'tce_combo_div': u'2,3,8 506.00',
 'trio_combo_div': u'2,3,8 63.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10',
 'win_combo_div': u'2 59.00'}]",11-12-12-10,126,ST,10,1184,[16.0],5,10,20160117
[84.37],YML,4,http://www.hkjc.com/english/racing/horse.asp?horseno=T237,[13.75],LAL,"[{'a1_div': u'NOT WIN',
 'a2_div': u'47.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'5/2 607.50',
 'dbltrio3_combo_div': u'4,5,12/2,3,8,9,12 1,826.00',
 'f4_combo_div': u'2,3,8,13 294.00',
 'finishtime': 82.18,
 'going': u'GOOD',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'2 17.00',
 'qn_combo_div': u'2,3 90.50',
 'qnp_combo_div': u'2,3 29.00',
 'qtt_combo_div': u'2,3,8,13 6,557.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 337,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'2,10/4,8/1,5/9,10/5,12/2,3 5,268.00',
 'tce_combo_div': u'2,3,8 506.00',
 'trio_combo_div': u'2,3,8 63.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10',
 'win_combo_div': u'2 59.00'}]",6-7-8-12,115,ST,12,1034,[99.0],11,10,20160117
,LDE,---,http://www.hkjc.com/english/racing/horse.asp?horseno=T181,,OSP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'47.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""C+3"" COURSE',
 'dbl9_combo_div': u'5/2 607.50',
 'dbltrio3_combo_div': u'4,5,12/2,3,8,9,12 1,826.00',
 'f4_combo_div': u'2,3,8,13 294.00',
 'finishtime': 82.18,
 'going': u'GOOD',
 'jockeychallenge_combo_div': u'1 [J Moreira]',
 'place_combo_div': u'2 17.00',
 'qn_combo_div': u'2,3 90.50',
 'qnp_combo_div': u'2,3 29.00',
 'qtt_combo_div': u'2,3,8,13 6,557.00',
 'raceclass': u'Class 3',
 'racedistance': 1400,
 'raceindex': 337,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=17/01/2016&Raceno=10&All=0#Race10',
 'sixup_combo_div': u'2,10/4,8/1,5/9,10/5,12/2,3 5,268.00',
 'tce_combo_div': u'2,3,8 506.00',
 'trio_combo_div': u'2,3,8 63.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160117/ST/10',
 'win_combo_div': u'2 59.00'}]",,113,ST,WV,1265,,12,10,20160117
[70.96],CHV,9,http://www.hkjc.com/english/racing/horse.asp?horseno=P330,[0.0],CD,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",2-2-1,132,HV,1,1118,[27.0],2,2,20160106
[71.28],RN,5,http://www.hkjc.com/english/racing/horse.asp?horseno=S445,[2.0],SJJ,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",3-3-3,128,HV,3,1095,[17.0],4,2,20160106
[71.33],YML,11,http://www.hkjc.com/english/racing/horse.asp?horseno=N186,[2.25],SA,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",11-10-5,117,HV,5,994,[43.0],9,2,20160106
[71.43],PZ,1,http://www.hkjc.com/english/racing/horse.asp?horseno=T319,[3.0],YCH,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",7-8-7,123,HV,7,1075,[2.4],7,2,20160106
[71.54],CAN,3,http://www.hkjc.com/english/racing/horse.asp?horseno=P282,[3.5],MA,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",9-9-9,126,HV,9,1126,[6.4],5,2,20160106
[71.68],TEK,10,http://www.hkjc.com/english/racing/horse.asp?horseno=S324,[4.5],SWY,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",10-11-11,118,HV,11,1141,[15.0],10,2,20160106
[71.27],PB,6,http://www.hkjc.com/english/racing/horse.asp?horseno=S239,[2.0],LAL,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",4-4-2,121,HV,2,1108,[6.6],8,2,20160106
[71.28],LDE,4,http://www.hkjc.com/english/racing/horse.asp?horseno=S378,[2.0],YPF,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",6-5-4,128,HV,4,1093,[15.0],3,2,20160106
[71.35],WD,7,http://www.hkjc.com/english/racing/horse.asp?horseno=T258,[2.5],NTK,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",8-7-6,133,HV,6,1112,[12.0],1,2,20160106
[71.51],TON,8,http://www.hkjc.com/english/racing/horse.asp?horseno=P308,[3.5],OSP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",1-1-8,113,HV,8,1177,[23.0],12,2,20160106
[71.62],LHW,12,http://www.hkjc.com/english/racing/horse.asp?horseno=N265,[4.0],WS,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",12-12-10,115,HV,10,1100,[64.0],11,2,20160106
[71.69],HCY,2,http://www.hkjc.com/english/racing/horse.asp?horseno=P343,[4.5],LKW,"[{'a1_div': u'NOT WIN',
 'a2_div': u'NOT WIN',
 'a3_div': u'28.50',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl1_combo_div': u'7/2 1,164.00',
 'f4_combo_div': u'2,3,4,8 8,566.00',
 'finishtime': 70.96,
 'going': u'GOOD',
 'place_combo_div': u'2 59.50',
 'qn_combo_div': u'2,8 1,011.00',
 'qnp_combo_div': u'2,8 317.50',
 'qtt_combo_div': u'2,8,4,3 282,926.00',
 'raceclass': u'Class 4',
 'racedistance': 1200,
 'raceindex': 303,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=2&All=0#Race2',
 'tce_combo_div': u'2,8,4 28,021.00',
 'trio_combo_div': u'2,4,8 3,872.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/2',
 'win_combo_div': u'2 272.50'}]",5-6-12,122,HV,12,1166,[9.1],6,2,20160106
[100.68],YML,8,http://www.hkjc.com/english/racing/horse.asp?horseno=T146,[0.0],CAS,"[{'a1_div': u'NOT WIN',
 'a2_div': u'28.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl2_combo_div': u'2/6 1,524.50',
 'f4_combo_div': u'1,4,6,7 2,216.00',
 'finishtime': 100.68,
 'going': u'GOOD',
 'place_combo_div': u'6 26.50',
 'qn_combo_div': u'1,6 1,493.00',
 'qnp_combo_div': u'1,6 369.50',
 'qtt_combo_div': u'6,1,4,7 57,262.00',
 'raceclass': u'Class 3',
 'racedistance': 1650,
 'raceindex': 304,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=3&All=0#Race3',
 'tce_combo_div': u'6,1,4 14,469.00',
 'trio_combo_div': u'1,4,6 2,799.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/3',
 'win_combo_div': u'6 78.00'}]",2-2-2-1,123,HV,1,1075,[7.8],6,3,20160106
[100.82],BEG,9,http://www.hkjc.com/english/racing/horse.asp?horseno=P264,[0.75],SJJ,"[{'a1_div': u'NOT WIN',
 'a2_div': u'28.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl2_combo_div': u'2/6 1,524.50',
 'f4_combo_div': u'1,4,6,7 2,216.00',
 'finishtime': 100.68,
 'going': u'GOOD',
 'place_combo_div': u'6 26.50',
 'qn_combo_div': u'1,6 1,493.00',
 'qnp_combo_div': u'1,6 369.50',
 'qtt_combo_div': u'6,1,4,7 57,262.00',
 'raceclass': u'Class 3',
 'racedistance': 1650,
 'raceindex': 304,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=3&All=0#Race3',
 'tce_combo_div': u'6,1,4 14,469.00',
 'trio_combo_div': u'1,4,6 2,799.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/3',
 'win_combo_div': u'6 78.00'}]",8-8-8-3,130,HV,3,1108,[8.1],4,3,20160106
[100.96],WD,1,http://www.hkjc.com/english/racing/horse.asp?horseno=S434,[1.75],SCS,"[{'a1_div': u'NOT WIN',
 'a2_div': u'28.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl2_combo_div': u'2/6 1,524.50',
 'f4_combo_div': u'1,4,6,7 2,216.00',
 'finishtime': 100.68,
 'going': u'GOOD',
 'place_combo_div': u'6 26.50',
 'qn_combo_div': u'1,6 1,493.00',
 'qnp_combo_div': u'1,6 369.50',
 'qtt_combo_div': u'6,1,4,7 57,262.00',
 'raceclass': u'Class 3',
 'racedistance': 1650,
 'raceindex': 304,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=3&All=0#Race3',
 'tce_combo_div': u'6,1,4 14,469.00',
 'trio_combo_div': u'1,4,6 2,799.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/3',
 'win_combo_div': u'6 78.00'}]",5-4-3-5,129,HV,5,1080,[4.0],5,3,20160106
[101.15],TEK,4,http://www.hkjc.com/english/racing/horse.asp?horseno=T145,[3.0],YTP,"[{'a1_div': u'NOT WIN',
 'a2_div': u'28.00',
 'a3_div': u'NOT WIN',
 'courseconfig': u'TURF - ""A"" COURSE',
 'dbl2_combo_div': u'2/6 1,524.50',
 'f4_combo_div': u'1,4,6,7 2,216.00',
 'finishtime': 100.68,
 'going': u'GOOD',
 'place_combo_div': u'6 26.50',
 'qn_combo_div': u'1,6 1,493.00',
 'qnp_combo_div': u'1,6 369.50',
 'qtt_combo_div': u'6,1,4,7 57,262.00',
 'raceclass': u'Class 3',
 'racedistance': 1650,
 'raceindex': 304,
 'sectional_time_url': u'http://www.hkjc.com/english/racing/display_sectionaltime.asp?RaceDate=06/01/2016&Raceno=3&All=0#Race3',
 'tce_combo_div': u'6,1,4 14,469.00',
 'trio_combo_div': u'1,4,6 2,799.00',
 'url': 'http://racing.hkjc.com/racing/Info/Meeting/Results/English/Local/20160106/HV/3',
 'win_combo_div': u'6 78.00'}]",10-9-9-7,117,HV,7,1051,[13.0],12,3,20160106
